tweet_id,timestamp,source,name,dog_type,ratings,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,favorite_count,retweet_count
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,Halo,,1.3,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,0.386082,Labrador_retriever,0.202862,golden_retriever,0.170487,8429,1884
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,Augie,,1.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,0.39628,Pembroke,0.049561900000000006,wire-haired_fox_terrier,0.046349199999999986,14265,3650
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,Craig,pupper,1.1,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,Cardigan,0.18989,beagle,0.00196475,23302,7444
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,Hunter,,1.1,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,0.8208040000000001,Labrador_retriever,0.08231820000000001,curly-coated_retriever,0.0674605,10093,2090
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,Pavlov,,1.1,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,0.753521,Siberian_husky,0.166151,Eskimo_dog,0.0698108,12192,3057
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,Phil,,1.3,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,Eskimo_dog,0.158395,Tibetan_mastiff,0.028961700000000007,39640,13369
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,Gus,,1.2,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,0.292556,American_Staffordshire_terrier,0.261233,Border_terrier,0.0623754,16380,3901
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,,,1.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,toy_poodle,0.27454,miniature_poodle,0.134667,17250,4521
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,,,1.2,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,Cardigan,0.13431700000000002,English_springer,0.0736971,7727,1696
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,Kyro,,1.2,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,Samoyed,0.141241,Pembroke,0.013455200000000002,22246,6554
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,Wallace,,1.1,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,bloodhound,0.017133900000000004,Labrador_retriever,0.011761,14685,4046
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,Ito,,1.3,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,miniature_pinscher,0.194867,kelpie,0.160104,11271,3536
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,Koda,,1.2,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,cocker_spaniel,0.219323,Irish_terrier,0.093193,12595,3007
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,,pupper,1.2,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,Labrador_retriever,0.257447,Great_Pyrenees,0.12648199999999998,9701,2525
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,Cooper,,1.2,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,Staffordshire_bullterrier,0.130726,American_Staffordshire_terrier,0.028852600000000006,14015,4098
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,Lennon,,1.2,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,Irish_setter,0.213642,Welsh_springer_spaniel,0.0318866,14514,4418
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,Waffles,,1.1,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,Brittany_spaniel,0.0367389,Chesapeake_Bay_retriever,0.00397149,11363,2752
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,incredibly,,1.1,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,Pomeranian,0.0407829,Eskimo_dog,0.0212745,7145,1388
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,Major,,1.2,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,keeshond,0.31913600000000003,Leonberg,0.00794674,9178,2209
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,Duke,puppo,1.2,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.248926,American_Staffordshire_terrier,0.0983133,Eskimo_dog,0.0801885,7335,2132
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,Zeke,,1.3,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,German_shepherd,0.186642,Border_terrier,0.109345,6368,1905
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,Shooter,,1.2,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,Rhodesian_ridgeback,0.180461,Cardigan,0.0946637,8680,1972
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,Django,,1.2,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.91579,German_shepherd,0.0624797,Leonberg,0.00829749,15326,4480
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,Diogi,puppo,1.2,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,redbone,0.0597065,Irish_terrier,0.0341952,11203,3220
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,,,1.3,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,0.372776,golden_retriever,0.343666,Great_Pyrenees,0.0672423,12270,4828
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,Winston,,1.1,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,chow,0.30780100000000005,golden_retriever,0.0499882,11207,2887
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,Marley,,1.2,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,golden_retriever,0.0172398,Pomeranian,0.0120848,10085,2336
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,Winnie,,1.2,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,Labrador_retriever,0.173252,cocker_spaniel,0.163257,9959,2926
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,Loki,puppo,1.2,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,0.482498,Siberian_husky,0.335774,malamute,0.134589,10132,3040
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,Ronnie,,1.2,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,0.327887,American_Staffordshire_terrier,0.271916,Labrador_retriever,0.247619,8608,1992
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,Wallace,,1.2,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,Cardigan,0.306612,Shetland_sheepdog,0.054229999999999993,9141,2391
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,Bones,doggo,1.2,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,English_setter,0.0946019,bluetick,0.0219534,8992,2429
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Mauve,,1.2,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,miniature_poodle,0.07665280000000001,toy_poodle,0.0396183,11701,3214
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,Chef,,1.1,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,Cardigan,0.167373,Chihuahua,0.0007659339999999999,14685,3495
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,Doc,floofer,1.2,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,Pembroke,0.194207,collie,0.154603,12456,3265
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,Sobe,doggo,1.3,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,collie,0.288684,Shetland_sheepdog,0.196399,9390,2506
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,Longfellow,,1.2,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,redbone,0.276095,toy_terrier,0.0185501,8965,2213
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,Jeffrey,,1.1,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,Siberian_husky,0.00583442,Eskimo_dog,0.00544281,11065,3227
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,Mister,,1.1,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,0.334436,Norwich_terrier,0.231573,Australian_terrier,0.21420300000000006,9058,2863
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,Iroh,,1.2,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,0.703224,Eskimo_dog,0.22935100000000005,malamute,0.0443508,14712,5203
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,Shadow,,1.1,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,0.539463,cairn,0.184897,Norfolk_terrier,0.163024,8246,1663
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,Cooper,,1.3,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,Shih-Tzu,0.102931,Pomeranian,0.0978931,11548,2954
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,,pupper,1.2,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,0.489845,Chihuahua,0.30576,Staffordshire_bullterrier,0.0727991,13018,3652
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,Cassie,,1.2,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,Cardigan,0.033643900000000004,papillon,0.00973566,16198,5656
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,Pancake,,1.2,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,Border_collie,0.100844,kelpie,0.0483681,22328,7726
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,Tyr,,1.2,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,Boston_bull,0.0806985,Pembroke,0.034505,8564,2198
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Romeo,,1.1,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,0.463996,Staffordshire_bullterrier,0.155566,Weimaraner,0.137587,13256,3562
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,,,1.1,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,Pembroke,0.260738,papillon,0.0171099,10139,2813
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,,doggo,1.3,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,Chesapeake_Bay_retriever,0.157927,soft-coated_wheaten_terrier,0.124684,55683,27728
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,Nimbus,,1.2,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,malamute,0.00490635,Great_Pyrenees,0.00290129,10686,3088
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,Clark,,1.3,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,0.7652770000000001,Bedlington_terrier,0.112753,Kerry_blue_terrier,0.0476617,10295,2187
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,Dobby,,1.2,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,0.538981,Chihuahua,0.21783,toy_terrier,0.0891487,8926,1908
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,Fiona,,1.2,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,0.326122,Labrador_retriever,0.219904,Chesapeake_Bay_retriever,0.163366,11953,2786
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,Dave,,1.2,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,0.231695,Eskimo_dog,0.206749,Pembroke,0.0701195,9677,2763
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,,,1.2,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,0.207622,Walker_hound,0.0605742,beagle,0.0412205,22350,9714
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,Tucker,,1.3,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,0.559308,Labrador_retriever,0.390222,cocker_spaniel,0.0363157,11780,3812
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,Juno,,1.1,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,0.456047,Lakeland_terrier,0.273428,English_springer,0.0836433,11001,3338
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,Lily,puppo,1.2,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,0.654762,golden_retriever,0.0741,Chihuahua,0.0423393,17063,6547
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,Newt,,1.1,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,0.266824,Irish_terrier,0.218783,Airedale,0.13296,7740,2310
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,Nida,,1.1,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,0.193869,bluetick,0.16038,standard_poodle,0.12598199999999998,6909,1984
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,Robin,,1.1,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,0.7249439999999999,golden_retriever,0.169744,kuvasz,0.0355023,14202,4551
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,Monster,,1.2,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,0.912804,silky_terrier,0.06782250000000001,Australian_terrier,0.00445069,8209,1963
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,BeBe,,1.2,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,0.746387,Irish_setter,0.0916151,miniature_poodle,0.061078199999999985,15128,4998
791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,Levi,,1.2,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,Cardigan,0.0270259,basenji,0.000152502,14670,4797
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,Mabel,,1.2,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,0.892925,toy_terrier,0.0955238,Doberman,0.00354426,9841,2963
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,Misty,,1.2,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel,0.349195,flat-coated_retriever,0.309535,Newfoundland,0.104768,11089,2483
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,Mosby,,1.2,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,0.996541,EntleBucher,0.00105698,Appenzeller,0.000997907,9158,2203
790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,Maggie,,1.2,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,Cardigan,0.153096,toy_terrier,0.102299,8740,2167
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,Brownie,,1.2,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever,0.8788219999999999,beagle,0.0185703,Labrador_retriever,0.0174985,7620,2279
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,Stella,,1.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81286,Siberian_husky,0.120853,Eskimo_dog,0.0242693,10196,3014
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,Bo,,1.2,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,Pekinese,0.0703834,Pembroke,0.0492369,10875,3244
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,Dexter,,1.1,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.805238,Labrador_retriever,0.113798,Brittany_spaniel,0.0385587,16060,5990
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,Leo,,1.3,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,Pomeranian,0.112704,Chihuahua,0.0158832,6865,1510
787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,Frank,,1.1,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,French_bulldog,0.221864,English_setter,0.0804183,9717,3540
787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,Tonks,puppo,1.3,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,malinois,0.00492039,kelpie,0.0008528019999999999,11416,3240
787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,Moose,,1.1,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,toy_terrier,0.0210845,miniature_pinscher,0.019484,12120,3300
786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,Rory,,1.2,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,Saluki,0.0462126,Labrador_retriever,0.0375041,29725,9327
786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,,,1.2,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,keeshond,0.464816,Pomeranian,0.00781249,11957,2996
786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,Dale,,1.1,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,Cardigan,0.28717800000000004,chow,0.000570176,10497,3601
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,Rizzo,doggo,1.3,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,Labrador_retriever,0.0628667,Saluki,0.00215669,12189,4072
786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,Mattie,,1.1,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,0.478193,schipperke,0.224817,Staffordshire_bullterrier,0.0773956,17178,5571
785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,Rusty,,1.2,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,0.392108,golden_retriever,0.198358,Pekinese,0.143328,7489,2130
785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,Dallas,,1.1,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,0.436023,black-and-tan_coonhound,0.258049,Rottweiler,0.145231,10183,2334
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,Frankie,,1.1,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.757764,Eskimo_dog,0.151248,Siberian_husky,0.08484019999999999,10039,2970
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,Stormy,,1.2,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,toy_poodle,0.243192,standard_poodle,0.0109202,6329,1491
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,Mairi,,1.2,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,0.26565900000000003,golden_retriever,0.196414,standard_poodle,0.133534,8209,2269
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,Loomis,,1.2,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.314265,golden_retriever,0.300435,Australian_terrier,0.0494869,11650,3737
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,Finn,,1.1,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,miniature_pinscher,0.115916,toy_terrier,0.0362939,9468,2608
783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Godi,,1.3,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,cairn,0.0862406,keeshond,0.0110191,18908,6441
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,Earl,,1.1,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever,0.240602,Airedale,0.164088,boxer,0.134506,9112,2565
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,Deacon,doggo,1.1,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,otterhound,0.199482,clumber,0.0406818,8310,1604
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,Timmy,,1.1,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,0.8408709999999999,Tibetan_mastiff,0.140516,Eskimo_dog,0.0120116,8694,2184
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,Sampson,doggo,1.2,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,soft-coated_wheaten_terrier,0.390678,Lhasa,0.0345955,18630,6470
781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,,,0.5,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,golden_retriever,0.226954,collie,0.07065160000000001,11634,3129
781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,,,1.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,collie,0.0251876,Border_collie,0.000297311,10895,3168
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,Dash,,1.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,0.488555,Sussex_spaniel,0.27165500000000004,kelpie,0.106913,8033,2328
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,Koda,,1.1,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian_husky,0.951963,Eskimo_dog,0.0353461,Pembroke,0.00886194,6141,1505
780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,,,1.2,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,Labrador_retriever,0.317365,Tibetan_mastiff,0.0122601,7040,2032
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,Bear,,1.1,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,0.382491,German_shepherd,0.312026,bull_mastiff,0.0332719,5892,1224
779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,Reggie,,1.2,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy_poodle,0.43108,soft-coated_wheaten_terrier,0.0603649,cocker_spaniel,0.059845400000000014,13206,4207
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,Jay,,1.1,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.7153510000000001,Labrador_retriever,0.207056,Chihuahua,0.0285194,22342,8437
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,Mya,,1.1,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire_bullterrier,0.351434,boxer,0.201478,American_Staffordshire_terrier,0.14283800000000002,7717,1562
778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,Strider,,1.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German_shepherd,0.515699,malinois,0.300292,kelpie,0.08702230000000001,6430,1729
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,Penny,,1.1,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,Irish_terrier,0.121488,Lakeland_terrier,0.0146031,5177,1176
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,Nala,,1.3,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.345266,borzoi,0.312823,Border_collie,0.213011,6515,1271
778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,,pupper,1.2,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German_shepherd,0.717776,malinois,0.111175,Norwegian_elkhound,0.0588024,9417,3065
777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,Wesley,,0.3,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound,0.123529,basset,0.119682,Siberian_husky,0.108709,7078,1893
777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,Derek,,1.2,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,chow,0.999823,Norwich_terrier,5.6448500000000014e-05,Pomeranian,2.76806e-05,9742,2910
776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,Solomon,,1.2,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,miniature_poodle,0.255033,standard_poodle,0.168989,5444,1405
776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,,floofer,1.3,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,Pomeranian,0.055527199999999985,keeshond,0.00222635,33345,18497
776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,O,,1.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,0.502228,black-and-tan_coonhound,0.154594,bloodhound,0.135176,10681,2919
775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,Finley,doggo,1.1,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,Chihuahua,0.175257,Pembroke,0.034306300000000005,8295,3472
774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,Finley,,1.2,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle,0.7199409999999999,miniature_poodle,0.251546,Lakeland_terrier,0.00700838,9462,2035
